host_id,host_name,host_since,host_is_superhost,host_listings_count
1119491,Tonia,9/6/2011,t,1
16542867,Staci,6/8/2014,f,1
16643010,Isabel,6/10/2014,f,1
16647148,Elizabeth,6/11/2014,f,1
337459,Earphoria,1/6/2011,f,4
17088289,Amina,6/21/2014,t,5
2946632,Ellen And Tom,7/15/2012,f,1
15896164,Catherine,5/23/2014,f,1
9728130,Julie,10/30/2013,t,3
17601099,Emily,7/3/2014,f,1
16254839,Mary,6/1/2014,f,1
17692740,Andrew,7/5/2014,f,1
17480862,Blake,7/1/2014,t,2
17819821,James,7/8/2014,t,1
16173856,Allen,5/30/2014,t,1
9676984,Caroline,10/28/2013,f,1
11941581,Cameron,2/4/2014,f,1
16787151,Barbara And Robert,6/14/2014,t,2
5628118,Kim,3/25/2013,f,0
18153980,Kristine,7/15/2014,f,3
11827131,Allison,1/31/2014,f,1
8678004,Eirian,9/6/2013,f,1
8638145,Pam,9/4/2013,t,1
2304514,Katrina,5/6/2012,t,2
8255594,Katherine & Andrew,8/19/2013,f,1
18775364,Just,7/24/2014,t,1
19000998,Hope,7/27/2014,f,1
18164258,Courtney,7/15/2014,f,1
19462199,Renee,8/4/2014,f,1
5732962,Brita,4/2/2013,t,1
6297487,Carol,5/8/2013,t,1
408387,Tanya,2/24/2011,f,2
19703171,Nathan Stephen,8/8/2014,t,3
18668621,Peter,7/22/2014,t,3
19789267,Barbara,8/10/2014,t,1
19972479,Hayley,8/13/2014,f,2
13490996,Regina,3/24/2014,f,1
19897924,Sandy,8/12/2014,f,1
13935640,K,4/5/2014,t,8
20083288,Ben,8/15/2014,f,1
7429910,Shaan,7/11/2013,f,2
20222913,Sunyong,8/18/2014,t,1
20226672,Katelyn,8/18/2014,f,1
6655964,Anna,5/30/2013,t,2
798741,Katherine,7/9/2011,f,1
1244317,Snowflake,10/4/2011,f,1
9997800,Ted,11/13/2013,f,1
20413032,Diane,8/22/2014,f,1
12101721,Patricia,2/10/2014,t,1
20456665,Brittany,8/24/2014,f,1
20518039,Cressida,8/25/2014,t,1
12247268,Fedora,2/14/2014,f,1
20622469,Katie,8/27/2014,f,1
20623863,Josh,8/27/2014,f,1
20734593,Angela,8/30/2014,f,1
20735391,Kevin,8/30/2014,f,1
1710670,Kaley,2/6/2012,f,1
20657590,Ted,8/28/2014,t,2
8083527,Janie,8/11/2013,t,1
37329,Jill,9/9/2009,t,6
20929906,Robin,9/4/2014,f,1
4587120,Rick,1/4/2013,f,1
2016775,Louis,3/27/2012,f,2
13506548,Cole,3/24/2014,f,1
1281570,Jorge,10/12/2011,f,1
12086926,Ely,2/9/2014,f,1
4580592,Jackie,1/3/2013,t,1
21062087,Rico,9/7/2014,f,1
3113937,Caroline,7/31/2012,f,1
21096903,Steve,9/8/2014,f,1
21144180,Peter,9/9/2014,t,1
21149262,Julie,9/9/2014,t,2
21155894,Kristofer,9/10/2014,f,1
20868075,Melissa,9/2/2014,t,2
5726806,Mari,4/2/2013,f,1
21224707,James,9/11/2014,f,1
9142975,Cassady,9/30/2013,f,1
21289508,Don,9/13/2014,f,1
5325474,Melanie,3/4/2013,t,1
21362514,Pierce,9/15/2014,f,1
362214,Brenton,1/25/2011,f,1
6645441,Anna,5/29/2013,f,1
21382575,Whitney,9/15/2014,f,3
1873684,Merita,3/6/2012,t,1
21462194,Joaquin,9/17/2014,f,1
916736,Cavason,8/3/2011,f,1
16870173,Paxton,6/16/2014,f,1
16675705,Joey,6/11/2014,f,1
21520519,Annecy,9/19/2014,f,1
21531168,Michael,9/19/2014,f,1
21536149,Jake Thomas,9/19/2014,f,1
21536850,Judi,9/19/2014,f,2
21519905,Kristen,9/19/2014,f,1
440453,Ricky,3/14/2011,f,1
21609264,David,9/21/2014,t,1
10182576,Jason,11/21/2013,f,4
21615823,Joe And Susan,9/21/2014,t,1
21637441,Katheryn,9/22/2014,f,1
2934425,Brett,7/14/2012,t,14
4159206,Priya,11/15/2012,f,1
2064443,Sarah,4/3/2012,t,1
21682579,Allison,9/23/2014,f,2
21697231,Jessica,9/23/2014,f,2
3517669,George,9/9/2012,t,2
20940666,Martin,9/4/2014,f,1
9328324,Roland,10/9/2013,t,2
10547260,James,12/10/2013,f,1
4933753,Jeremy,2/1/2013,f,1
12868923,Roanna,3/6/2014,t,1
10921161,Jeff,12/30/2013,f,1
10466498,Veronica,12/6/2013,f,1
21816717,Jack,9/26/2014,t,2
21890477,Jd,9/28/2014,f,2
21893262,Madison,9/28/2014,f,1
21893791,Ben,9/28/2014,f,1
21254542,Rick & Sandi,9/12/2014,t,1
1575610,Nathalie,1/6/2012,f,1
21923273,Saurabh,9/29/2014,t,2
21927053,Ryan,9/29/2014,f,1
7352542,Alexandra,7/8/2013,f,1
21937265,Jay And Jayne,9/29/2014,t,1
4906697,Collin,1/30/2013,f,1
21960926,Missy,9/30/2014,f,1
4496779,Nicole,12/26/2012,f,1
4779911,Jeanne Claire,1/20/2013,f,1
1653992,Shanon,1/25/2012,f,1
22011023,Wade,10/1/2014,f,1
9136151,Michael,9/30/2013,f,1
22025268,Patrick,10/1/2014,f,1
22027187,Janelle,10/1/2014,f,1
27557590,Tess,2/10/2015,f,1
4723252,Margaret,1/16/2013,f,1
21500228,Ryan,9/18/2014,t,1
22055850,Aj,10/2/2014,f,1
22091235,Nigel & Kayla,10/3/2014,f,1
22059905,Mason,10/2/2014,f,1
4942000,Shannon,2/2/2013,f,1
21987980,Sam,10/1/2014,t,5
22241503,Patrick,10/7/2014,f,1
21153184,Aaron And Leigh,9/10/2014,f,1
22268233,Brandon,10/8/2014,f,1
795079,Brad,7/8/2011,t,2
22340703,Ceclie,10/9/2014,f,1
9106106,Katie,9/28/2013,f,1
2507022,Palmer,5/30/2012,f,1
22380612,Tyler,10/10/2014,f,1
22402107,Jane & Ian,10/11/2014,f,2
249837,Molly,9/30/2010,f,1
22530745,Brandi,10/14/2014,f,0
22538076,Jessica,10/14/2014,f,1
22565993,Karma,10/15/2014,f,1
12427478,Adam And Ashley,2/20/2014,t,3
21791967,,,,
22623789,Ira And Terri,10/16/2014,t,2
22732623,Jeff,10/19/2014,f,1
14811217,Matthew,4/27/2014,f,1
6608793,Ann,5/27/2013,f,1
22857707,Miles,10/22/2014,t,2
5683405,Patty,3/29/2013,f,1
22738209,Lisa,10/19/2014,t,14
3363595,Willie,8/24/2012,f,1
8197854,Paul,8/16/2013,f,1
23148741,Stewart,10/30/2014,t,1
1134885,Edie,9/9/2011,f,0
23254229,Carley,11/2/2014,f,1
12131518,Zachary,2/10/2014,f,1
6058112,Jes,4/23/2013,f,1
22773046,Eli,10/20/2014,f,1
23566680,Molly,11/10/2014,f,1
23704927,Anne,11/13/2014,f,2
9369892,Lucy,10/11/2013,t,2
23786982,Sarah And Steve,11/15/2014,f,2
23827162,Laurie,11/16/2014,f,1
1710302,Lindsay,2/6/2012,f,1
23938358,Joa,11/19/2014,f,2
24127551,Maritza,11/24/2014,f,2
183396,Richard And Sara,7/28/2010,t,2
21607195,Pixie,9/21/2014,t,6
17682220,Cindy,7/5/2014,f,1
3311953,Sarah,8/19/2012,f,1
424153,David,3/5/2011,f,1
6263811,Sam,5/7/2013,f,4
20554304,David,8/26/2014,f,1
9542181,Kim,10/20/2013,t,1
24766491,Vinson,12/12/2014,f,1
24771018,David,12/12/2014,f,1
22895951,Pallu,10/23/2014,t,1
24797843,Paula,12/13/2014,f,1
10292686,Brian,11/27/2013,t,30
24255779,Shane,11/28/2014,f,1
2267961,Jesse,5/1/2012,f,2
1804184,Murray,2/24/2012,f,5
2936553,Dan & Davina,7/14/2012,f,1
306525,Ana-Maria,12/1/2010,f,1
18103183,Charlotte,7/14/2014,f,1
23955346,Adan,11/19/2014,f,1
25222752,Patty,12/26/2014,f,1
25257772,Brian,12/27/2014,f,1
25263023,Trish,12/27/2014,t,1
326078,Marisa,12/23/2010,f,1
25405315,Daniel,12/30/2014,t,2
25410909,Courtney,12/30/2014,f,1
1099423,Gerard,9/2/2011,f,1
1093746,Amy,8/31/2011,t,1
25477236,Ryan,1/1/2015,f,1
25499986,Shayla And Tom,1/2/2015,f,1
7070502,Michael,6/23/2013,f,0
25410492,Marilyn,12/30/2014,t,1
7761082,Kate,7/27/2013,f,1
25605284,Jeremiah,1/4/2015,t,1
25520747,Carrie,1/2/2015,t,2
3353143,Anna & Chad,8/23/2012,t,2
1632364,Nick,1/20/2012,f,1
25752574,Park Terrace,1/7/2015,f,1
985723,Fiona,8/17/2011,f,1
20627680,Maria & Jose,8/27/2014,t,1
3932599,Rogelio,10/20/2012,f,1
1789111,Ben,2/21/2012,f,1
419749,Sara And Manny,3/3/2011,f,1
1880358,Meesh,3/7/2012,f,1
12628034,Michael,2/27/2014,t,2
2667102,Jason,6/18/2012,f,1
3806130,Jamie,10/8/2012,f,0
53708984,Adolfo,1/7/2016,t,4
25184902,Maria,12/25/2014,f,2
11706636,Holly,1/27/2014,f,1
26004097,Susan,1/12/2015,t,2
7010811,Shirly,6/19/2013,f,0
25721187,Eric,1/7/2015,f,1
4678938,Julian,1/12/2013,f,1
4856304,Sue,1/26/2013,t,1
26080387,Will,1/13/2015,f,1
24873444,Jennifer & Ginger,12/15/2014,t,1
1284572,Eric,10/13/2011,f,1
408286,Sarah,2/24/2011,f,1
26229179,Jill,1/16/2015,f,1
10376597,Carrie,12/2/2013,f,1
14463680,Randy,4/19/2014,t,1
973213,Zach,8/15/2011,f,1
25748565,Joe And Kelly,1/7/2015,f,1
26268925,Cristina,1/17/2015,t,1
5658789,Ingrid,3/28/2013,f,1
26301113,Adam,1/18/2015,t,2
5039246,Tom,2/10/2013,f,1
1165406,Chelsea,9/15/2011,t,1
1539576,Stephen,12/27/2011,t,2
26378062,Beverly,1/19/2015,f,3
7314414,Rebecca,7/6/2013,f,1
7557302,Maddy,7/17/2013,f,1
12621688,Yannik,2/26/2014,f,1
26440633,Parker,1/20/2015,f,1
26441296,Alejandro,1/20/2015,f,1
2960778,Cristina,7/16/2012,f,2
26439378,Ben,1/20/2015,f,1
13704543,Brent,3/30/2014,t,1
4745284,Sunee,1/17/2013,t,4
26498775,Matthew,1/21/2015,f,1
26502184,Deanna,1/21/2015,t,2
25989423,Keith,1/12/2015,f,2
26621863,Matt,1/24/2015,f,1
363873,Dan,1/26/2011,f,1
26652992,Jon,1/24/2015,f,1
26702651,Jacque,1/25/2015,f,1
17374427,Nathan,6/28/2014,f,1
8052402,Lucy,8/9/2013,f,1
26750813,Martha,1/26/2015,f,1
1883744,Nancy,3/8/2012,t,5
9316080,Joan,10/8/2013,f,6
12191263,Tony,2/12/2014,f,1
9564810,David,10/21/2013,f,1
26872994,Jim,1/28/2015,f,0
1822182,Justin,2/27/2012,t,1
24875946,Aaron,12/15/2014,f,2
26903359,Milton,1/29/2015,f,1
26927666,Matt,1/29/2015,f,1
26928797,Cari,1/29/2015,f,1
20617057,Dallas,8/27/2014,f,2
3638285,Jenifer,9/21/2012,f,1
24405569,Martha,12/2/2014,f,1
26561222,Mike,1/22/2015,f,1
8716042,Jason,9/8/2013,f,1
289189,Sarah,11/16/2010,f,1
27049864,Max,2/1/2015,f,1
2013339,Abe,3/26/2012,t,2
27116853,Shelbie,2/2/2015,f,1
27127362,Paolo,2/2/2015,f,1
26200734,Amanda,1/16/2015,f,1
3966278,Zahie,10/24/2012,f,1
27159546,A.,2/3/2015,t,1
21931626,Ali,9/29/2014,t,2
27179780,Oscar,2/3/2015,f,0
27179996,Pepper,2/3/2015,f,1
19083042,Steven,7/29/2014,f,1
3132118,Tracy,8/1/2012,f,1
2590347,Ashley,6/9/2012,f,1
27208642,Laura,2/4/2015,f,1
27209059,Chris,2/4/2015,f,1
27214357,John,2/4/2015,f,1
2276774,Allen,5/2/2012,t,1
27163465,Karen,2/3/2015,t,1
22369533,Allison & Cam,10/10/2014,t,1
4042123,Benjamin,11/2/2012,f,1
6058875,Kay,4/23/2013,f,1
26431652,Margo And Frank,1/20/2015,t,0
27282717,Scott,2/5/2015,f,1
27283435,Simeon,2/5/2015,f,1
27295467,Adam,2/6/2015,f,1
27297050,Ken & Mary Beth,2/6/2015,f,1
8416163,Jeremy,8/26/2013,f,1
27356971,Gina,2/7/2015,f,1
4147674,Jessica,11/14/2012,t,2
22860887,Jessie,10/22/2014,f,1
27415728,Cecilia,2/8/2015,f,1
1782327,Theresa,2/20/2012,f,2
12775709,Emily,3/3/2014,f,1
2275411,Nicolai,5/2/2012,f,1
27528815,Kristin,2/10/2015,f,1
11403875,Ashley,1/17/2014,t,3
8167447,Martin,8/14/2013,f,77
6182560,Ryan,5/1/2013,f,2
27058803,Lola,2/1/2015,t,2
26494605,Steve,1/21/2015,f,1
27553710,Errol,2/10/2015,f,1
9408015,Jillian,10/13/2013,f,1
27556157,Lindsey,2/10/2015,f,1
27620162,Morgan,2/11/2015,f,1
27648445,Geoff,2/12/2015,t,1
1770732,Kerthy,2/18/2012,t,1
2518867,Brian,6/1/2012,f,1
27674647,Tera,2/13/2015,f,1
2791060,Neal,6/30/2012,f,1
27695500,Derek,2/13/2015,f,1
27793835,Jarred,2/15/2015,f,0
27795514,Kevin,2/15/2015,f,1
18361477,Graham,7/19/2014,f,1
1731753,Karen,2/10/2012,t,1
2525712,Jennifer,6/2/2012,f,1
11641045,William,1/26/2014,f,1
27813283,Gary,2/15/2015,f,1
27839802,Sarah,2/16/2015,f,1
27842555,Mari,2/16/2015,t,2
27844806,Deidre,2/16/2015,f,1
376190,Capitan,2/3/2011,f,1
27848186,Laney,2/16/2015,f,1
5151516,Gus,2/19/2013,f,1
20915281,Cale,9/3/2014,f,1
7197569,Holly,6/30/2013,t,1
27893214,Goodwin,2/17/2015,f,0
11358358,Regina,1/16/2014,f,1
26122915,Jody,1/14/2015,f,1
27930861,Kathleen,2/18/2015,f,1
4852962,Earlene,1/26/2013,t,2
26504570,Kayleigh,1/21/2015,f,1
1775950,Harman,2/19/2012,f,2
27968003,Diana,2/18/2015,f,2
5381028,John,3/8/2013,f,2
27976802,Remington,2/18/2015,f,1
28000574,Craig,2/19/2015,f,1
5738721,Sarah,4/2/2013,f,1
28016525,Matt,2/19/2015,f,2
20582902,Emily,8/26/2014,f,1
28026036,Noah,2/19/2015,f,1
28056944,Jennifer,2/20/2015,f,1
93230,Kat,3/14/2010,f,1
15433124,Charley,5/12/2014,f,1
5053699,Michael,2/11/2013,f,1
28073297,Ryan,2/20/2015,f,1
28102056,Ward,2/21/2015,f,1
27707384,John,2/13/2015,t,1
6141926,Tom,4/29/2013,f,1
13094928,Clifton,3/13/2014,f,1
28133742,Erica,2/21/2015,f,1
18548240,James,7/21/2014,t,1
12461557,Hailey,2/22/2014,f,1
21876735,Alex,9/28/2014,f,1
12830900,Melissa,3/5/2014,f,1
14104106,Paul,4/10/2014,f,1
28180379,Erin,2/22/2015,f,1
12619856,Annie,2/26/2014,t,1
28212715,John,2/23/2015,t,1
28216940,Danielle,2/23/2015,f,1
28219130,Adrian,2/23/2015,f,1
11507537,Emily,1/21/2014,f,1
28241910,Hugh,2/23/2015,f,1
1818782,Jeremy & Jennifer,2/27/2012,t,1
28247016,Hailey M,2/23/2015,f,1
14504246,Ryan,4/20/2014,f,1
28248828,Kathryn,2/23/2015,f,1
20529757,Berkeley,8/25/2014,f,1
28253917,Tyler,2/23/2015,f,1
28257291,Beth,2/23/2015,f,1
3958020,Brenna,10/23/2012,f,1
28304366,Annemarie,2/24/2015,t,2
5138788,Brett,2/18/2013,f,1
28311879,Ashley,2/24/2015,f,1
28313279,Wade,2/24/2015,t,1
28335988,Lonah,2/25/2015,f,1
28349306,Margaret,2/25/2015,t,1
28364076,Marlee,2/25/2015,f,1
1812867,Brandon,2/26/2012,t,1
28373999,Andres,2/25/2015,f,1
15322303,Peter,5/9/2014,f,1
28396214,Megan,2/26/2015,f,1
5796989,Patrick And Catherine,4/6/2013,t,1
28002922,Max,2/19/2015,t,5
28410916,Arthur,2/26/2015,f,1
28421333,Edward,2/26/2015,t,1
6864276,Stephen,6/11/2013,f,1
26500838,Mark,1/21/2015,f,1
16873377,Constance,6/16/2014,f,1
13073120,Natalie,3/12/2014,f,1
1156357,Amanda,9/14/2011,f,1
28472821,Kelsey,2/27/2015,f,1
1840713,Joshua,3/1/2012,f,1
17313967,Charly,6/27/2014,f,1
28481369,Jason,2/28/2015,f,1
28501302,Megan,2/28/2015,f,1
28512536,Mary Ann,2/28/2015,f,1
26022847,Julian,1/12/2015,f,3
14062873,Carrie,4/8/2014,f,1
5150771,Adam,2/19/2013,t,2
5738728,Sarah,4/2/2013,f,1
28572790,David,3/1/2015,f,1
28574528,Lisa,3/1/2015,t,2
28577999,Kristina,3/1/2015,f,1
8180027,Molly,8/15/2013,f,1
4014293,Grace & Jane,10/30/2012,t,3
23870992,Rose,11/17/2014,f,1
28471749,Anne Marie & Lauren,2/27/2015,f,1
25401481,Wren,12/30/2014,f,1
28593146,Julia,3/1/2015,f,1
16719866,Zac,6/12/2014,f,1
841685,Craig,7/19/2011,f,1
28627278,Sue,3/2/2015,t,9
28633197,Brenda,3/2/2015,f,1
28642873,Elizabeth,3/2/2015,f,1
25706786,Federico,1/6/2015,f,1
18798811,Carolina,7/24/2014,f,2
4543072,Jennifer,1/1/2013,t,1
28649061,Gustavo,3/2/2015,f,1
28649640,Natalie,3/2/2015,f,1
15587254,Judah,5/16/2014,f,2
28652176,Steven,3/2/2015,f,1
28654087,Meagan,3/2/2015,f,1
28655158,Stanton,3/2/2015,f,1
28136152,Kate,2/21/2015,f,1
28666346,Nathan,3/3/2015,f,1
28680171,Cutbirth Lake Austin Properties,3/3/2015,t,1
28680320,Robert,3/3/2015,f,1
27843311,Mike,2/16/2015,f,6
28687342,Bo,3/3/2015,f,2
28688744,Regina,3/3/2015,f,1
28689646,Chris,3/3/2015,f,2
9209388,Angela,10/3/2013,f,1
28699744,Travis,3/3/2015,f,1
28711269,Grant,3/3/2015,f,1
24952364,Brian,12/17/2014,f,1
28717037,Greg,3/3/2015,f,1
27016597,Gabriela,1/31/2015,f,1
23507571,Lacey And Trey,11/9/2014,f,1
28723672,Priscilla,3/4/2015,t,2
13448973,Alyssa,3/23/2014,f,1
28725726,Zoi,3/4/2015,f,1
27838897,Kevin,2/16/2015,f,1
28756857,Darien,3/4/2015,f,1
28770936,Ivey,3/4/2015,f,1
9475712,Miguel,10/17/2013,f,1
24710346,Patrick,12/10/2014,f,1
28781044,Cody,3/4/2015,f,1
22594239,Clay,10/16/2014,f,1
28774961,Madeleine,3/4/2015,f,1
25152995,Paulina,12/24/2014,f,4
4644511,David,1/9/2013,f,1
27492458,Cindy,2/9/2015,f,2
9233725,Sheila,10/4/2013,t,2
28830615,Mark,3/5/2015,t,1
12033640,Ashley,2/7/2014,f,1
28767982,Sandy,3/4/2015,f,1
1839330,Steph,3/1/2012,f,1
3745918,Aimy,10/3/2012,f,1
28886861,Matt,3/6/2015,f,1
28894607,Alex,3/7/2015,f,1
25969635,David,1/11/2015,f,1
17615266,Amber,7/3/2014,f,1
5005627,Kate,2/7/2013,f,1
28969012,Marta,3/8/2015,f,1
28985665,Simon,3/8/2015,f,1
13167390,Erik,3/15/2014,f,1
18197195,Hicham,7/16/2014,f,1
29001856,Ryan,3/8/2015,f,1
29002116,Travis,3/8/2015,f,1
12843123,James,3/5/2014,f,0
10930927,John,12/31/2013,f,1
3712351,Ben,9/30/2012,t,4
12512956,Nate,2/23/2014,f,1
949297,Matthew C.,8/10/2011,f,1
6683908,Alexandra,6/1/2013,f,1
29047848,Matt,3/9/2015,f,1
5522952,Johnny,3/18/2013,f,1
29068246,Sarah,3/9/2015,f,1
14614955,Geoffrey,4/23/2014,f,1
1516346,Aaron,12/18/2011,f,1
29093891,Samuel,3/10/2015,f,1
21366884,Taylor,9/15/2014,f,1
13716533,Charlie,3/30/2014,f,1
29115921,Chris,3/10/2015,f,1
479953,Katie,4/2/2011,f,1
29122242,Marco,3/10/2015,f,2
3075710,Felicia,7/27/2012,f,1
29125609,Winston,3/10/2015,f,2
3235656,Jp,8/12/2012,f,1
3719644,Santiago,9/30/2012,f,1
29161633,Casandra,3/11/2015,f,1
1831723,Doug,2/29/2012,f,1
29191548,Alejandro,3/11/2015,f,1
29212182,David,3/12/2015,f,1
1832472,Jessica,2/29/2012,f,2
29155502,Tony R.,3/11/2015,f,1
17805779,Brittany,7/8/2014,f,1
29246095,Greg,3/12/2015,f,1
29238839,Karen,3/12/2015,f,1
22549178,Hillary,10/14/2014,f,1
29272703,Matt,3/13/2015,f,1
3177756,Caroline,8/6/2012,f,2
18524564,Mandy,7/21/2014,f,1
3136649,Taylor,8/2/2012,f,1
29289611,Sebastian,3/13/2015,f,1
29292553,Jacob,3/13/2015,f,1
28835944,Sarah,3/5/2015,f,1
29301775,Taehee,3/14/2015,f,1
10770633,Harry,12/23/2013,f,1
1547813,Laura,12/29/2011,f,1
16750616,Rosalind,6/13/2014,f,1
29375898,Justin,3/15/2015,f,1
29382347,Lucia,3/15/2015,f,1
29393666,Jenna And Sat,3/15/2015,f,1
12553139,John,2/24/2014,f,1
24338006,Brian,11/30/2014,f,1
29400145,Kaycee,3/15/2015,f,2
29406594,Michael,3/15/2015,f,1
13205431,Casey,3/16/2014,f,1
29414922,Andrew,3/15/2015,f,1
27653844,Swati,2/12/2015,f,1
29477552,John,3/16/2015,f,1
21827879,Jacob,9/27/2014,f,1
7696456,Noah,7/24/2013,f,1
29525548,Jason,3/17/2015,f,1
20034068,John,8/14/2014,f,1
11518214,Jon,1/21/2014,f,1
20038285,Mike,8/14/2014,f,1
29586907,Jessica,3/18/2015,f,1
29626332,Devanne,3/19/2015,f,1
29648897,Glen,3/19/2015,t,1
29703215,Gary,3/20/2015,t,2
29654802,Will,3/19/2015,f,2
1190125,Thomas,9/21/2011,f,1
5332273,Phil,3/5/2013,f,4
29928530,Lyle,3/24/2015,t,3
29928744,Luis,3/24/2015,f,1
29958678,Courtney,3/24/2015,f,1
29965138,Avani,3/25/2015,f,1
18723607,Carla,7/23/2014,f,1
10603650,Neil,12/13/2013,f,1
30153189,Dean,3/28/2015,f,1
7229264,Jacob,7/1/2013,f,1
20808466,Sneha,9/1/2014,f,2
20517639,Ursula,8/25/2014,t,1
1532964,Ikenna,12/24/2011,f,1
6513345,Chris,5/21/2013,f,2
28368051,Kinsey & Jordan,2/25/2015,t,1
30781188,Joe,4/7/2015,f,1
23037633,Tom,10/27/2014,f,1
1329061,Michael,10/24/2011,t,1
760417,Kim,6/29/2011,t,1
11709743,Dustin,1/27/2014,t,1
24832191,Rachel,12/14/2014,f,1
2843366,Maro,7/5/2012,f,1
27619406,Candyce,2/11/2015,t,0
1301612,Michael,10/17/2011,f,1
31621829,John,4/20/2015,f,1
2818245,Luke,7/3/2012,f,1
11479422,Juanita/Ryan,1/20/2014,t,1
1866934,Nathan,3/5/2012,f,2
31757957,Gary,4/22/2015,t,1
10051698,Lindsey,11/16/2013,t,1
31946013,Julian,4/26/2015,f,3
32007715,Chris,4/26/2015,f,1
3161356,Lucy,8/5/2012,f,1
32084428,Tracey Rochelle,4/27/2015,t,1
14251452,Sarah,4/13/2014,t,1
22586923,Christine,10/15/2014,f,2
32144172,Shane,4/28/2015,f,1
9872958,Kristi,11/7/2013,t,1
2380454,Irina,5/15/2012,f,2
56075786,Jennifer,1/25/2016,f,1
22234571,Cathleen,10/7/2014,t,2
5016901,Timon,2/8/2013,f,1
2250619,Huong & Andrew,4/29/2012,t,1
32689270,James,5/5/2015,f,1
32710777,Allie,5/5/2015,f,1
32713240,Bryan,5/5/2015,t,1
78272,Elizabeth,2/6/2010,f,2
9068432,Tom,9/26/2013,f,1
31380978,Jocelyn,4/17/2015,f,1
4517692,Siobhan,12/28/2012,t,1
33325907,Tim,5/14/2015,t,3
328691,Nora,12/28/2010,f,1
32078587,Sara,4/27/2015,f,1
33572970,Stephanie,5/17/2015,f,1
33675714,Laura,5/18/2015,t,1
6867190,Mary,6/11/2013,t,2
1840027,Holland,3/1/2012,t,0
3432323,Julia,8/31/2012,f,3
34238380,Michael,5/26/2015,f,1
7484327,Kimberly,7/14/2013,f,2
32535697,Chet,5/3/2015,t,6
34375103,Camp,5/27/2015,f,1
34394188,Mary,5/27/2015,t,1
34450465,Thomas,5/28/2015,t,1
9339002,Alexandria,10/9/2013,f,1
26317388,Bree,1/18/2015,f,1
14609087,Litt,4/22/2014,t,1
34486289,Daphne,5/29/2015,f,1
29165157,Kandice,3/11/2015,f,1
26607889,Rachel,1/24/2015,f,1
1439593,Michael,11/24/2011,t,2
18675398,Amy,7/22/2014,t,2
34631231,Todd,5/31/2015,f,1
34680054,Jennifer,5/31/2015,f,0
34684086,Miguel,5/31/2015,f,1
33242818,Catie,5/12/2015,f,1
34728215,Michael,6/1/2015,f,1
899362,Jennifer,7/31/2011,t,1
35016589,Tara,6/4/2015,f,1
6752394,Joe,6/5/2013,t,5
8727888,Kevin,9/9/2013,f,1
35313372,Luis G.,6/8/2015,f,1
35421576,Sarah,6/9/2015,t,3
9169608,Gary,10/1/2013,t,1
6755464,OShea,6/5/2013,f,1
35483266,Mark,6/10/2015,f,1
35718651,The Shannons,6/13/2015,t,2
23742904,Cara,11/14/2014,f,1
26619937,Nicole,1/24/2015,f,1
35918465,Anita And Oliver,6/15/2015,t,2
1274243,Susan,10/10/2011,t,4
35915651,Bobbi,6/15/2015,t,2
36093951,Lauren,6/18/2015,t,2
20128369,Gail,8/16/2014,f,1
8897060,Meg,9/17/2013,t,1
2559011,Terry,6/5/2012,t,2
8463836,Amber,8/27/2013,f,0
35292204,Jay,6/8/2015,t,1
132884,George,5/26/2010,f,1
22520538,Audrey,10/14/2014,f,1
36006014,Mallary,6/16/2015,f,1
36798572,Elizabeth,6/26/2015,f,1
12740864,Jessica,3/2/2014,f,1
3125482,Emilio,8/1/2012,t,6
7404805,Jinny,7/10/2013,t,4
36061107,John,6/17/2015,t,1
28172400,Peggy,2/22/2015,t,1
37617557,Bob,7/5/2015,f,1
37615853,Caroline,7/5/2015,f,1
36466144,Christi,6/22/2015,f,1
25547184,J. J.,1/3/2015,f,1
37237557,James,7/1/2015,f,2
3770245,Jessica,10/5/2012,t,1
134301,Lian,5/28/2010,t,0
26444019,Neal,1/20/2015,f,3
1355516,Jonathan,10/31/2011,f,1
6063586,Barbara,4/23/2013,t,2
33776870,Rita,5/19/2015,f,1
31926584,Michael,4/25/2015,t,1
6488021,Dawn,5/20/2013,f,2
10585849,Ames,12/12/2013,t,4
15864252,Walker Luxury Vacation,5/22/2014,t,14
23875599,Marwa & Alex,11/17/2014,f,10
6802774,Mimi,6/8/2013,t,2
29163948,Kim,3/11/2015,f,1
31106920,Erin,4/12/2015,t,1
5330938,Geoff,3/5/2013,f,1
31625462,Tessie,4/20/2015,f,1
39182818,Michael,7/21/2015,f,1
39239875,Stacy,7/22/2015,f,1
31802084,Grace,4/23/2015,f,1
39257743,Morgan,7/22/2015,f,1
27700273,Ivan And Christina-Ante,2/13/2015,f,1
38761921,Renee,7/17/2015,f,1
8539218,Charlene,8/30/2013,f,1
39761228,Don,7/27/2015,f,1
33997117,Madison And Chandi,5/22/2015,t,1
18831974,Andy,7/24/2014,f,1
39960090,Jennifer,7/29/2015,f,1
40043223,Joe,7/30/2015,f,1
33779419,Roberto G.,5/19/2015,f,1
40137996,WestgateAustin,7/31/2015,t,1
40155689,Julie,7/31/2015,f,1
40220677,Dede And Steve,8/1/2015,t,1
40376317,Jennifer,8/3/2015,f,1
34910083,Dave,6/3/2015,t,2
8301700,Pedro,8/21/2013,f,1
32910900,Beti,5/8/2015,f,2
1873431,Vania,3/6/2012,f,5
39525617,Dawn,7/25/2015,t,1
40591749,Kevin,8/5/2015,f,1
40606139,Waldo,8/5/2015,f,1
